,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,svictorete,VL,288245723,1088568827158368258,/svictorete/status/1088568827158368258,2019-01-24 22:46:47,1548370007,"Ya veis como está dejando Barcelona @AdaColau ...
Vuestras políticas solo traen miseria, inseguridad y descontento.
Que llegue mayo rápido para largaros","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Ya veis como está dejando <strong>Barcelona</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""102095809"" dir=""ltr"" href=""/AdaColau""><s>@</s><b>AdaColau</b></a> ...
Vuestras políticas solo traen miseria, <strong>inseguridad</strong> y descontento.
Que llegue mayo rápido para largaros</p>",[],[],False,[],,18,4,0,False,True,1088511756849287169,"[{'screen_name': 'AhoraMadrid', 'user_id': '3019961223'}]"
1,JiminyKriketo,Eva Cifuentes,926174495555104775,1088562481130336256,/JiminyKriketo/status/1088562481130336256,2019-01-24 22:21:34,1548368494,"Nunca ha habido tanto caos, inseguridad y mala imagen internacional en Barcelona y Madrid hasta que han llegado las alcaldías de Podemos.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Nunca ha habido tanto caos, <strong>inseguridad</strong> y mala imagen internacional en <strong>Barcelona</strong> y Madrid hasta que han llegado las alcaldías de Podemos.</p>",[],[],False,[],,0,0,0,False,False,,[]
2,gerrymolle,Genís Plandolit Puigverd,326326714,1088549499541307392,/gerrymolle/status/1088549499541307392,2019-01-24 21:29:59,1548365399,"La pitjor alcalde/ssa de Barcelona. Més contaminació, més delinqüencia, més top manta. L'esperança de la ciutat és diu Valls. #Mes324","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">La pitjor alcalde/ssa de <strong>Barcelona</strong>. Més contaminació, més <strong>delinqüencia</strong>, més top manta. L'esperança de la ciutat és diu Valls. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mes324?src=hash""><s>#</s><b>Mes324</b></a></p>",[],['Mes324'],False,[],,0,0,0,False,False,,[]
3,jaaragon149,my.opinion@seventy.old,712656598985023488,1088545388129370113,/jaaragon149/status/1088545388129370113,2019-01-24 21:13:39,1548364419,"El Sr Rivera com un altre q avui en una Tv deia q no és normal q una persona q esta tancat en una presó és Pugui presentar a l'alcaldia de Barcelona El q no és està Bé i Molt Menys NORMAL (és un Delicte) és 
amb la força de la justícia tancar a Tots els adversaris politics","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">El Sr Rivera com un altre q avui en una Tv deia q no és normal q una persona q esta tancat en una presó és Pugui presentar a l'alcaldia de <strong>Barcelona</strong> El q no és està Bé i Molt Menys NORMAL (és un <strong>Delicte</strong>) és 
amb la força de la justícia tancar a Tots els adversaris politics</p>",[],[],False,[],,4,0,0,False,True,1088341077797539841,"[{'screen_name': 'Jaumeasens', 'user_id': '212377097'}]"
4,martapoggio,Marta Poggio,3387440110,1088537695926845440,/martapoggio/status/1088537695926845440,2019-01-24 20:43:05,1548362585,"14 heridos en la huelga salvaje de #Taxis en Madrid. Espero que la @ComunidadMadrid no ceda antes la violencia y el chantaje.
Es una locura lo que han firmado en Barcelona. #NoMonopolios. El diálogo es el único arma que se debe usar.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">14 heridos en la huelga salvaje de <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Taxis?src=hash""><s>#</s><b>Taxis</b></a> en Madrid. Espero que la <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""122353251"" dir=""ltr"" href=""/ComunidadMadrid""><s>@</s><b>ComunidadMadrid</b></a> no ceda antes la <strong>violencia</strong> y el chantaje.
Es una locura lo que han firmado en <strong>Barcelona</strong>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NoMonopolios?src=hash""><s>#</s><b>NoMonopolios</b></a>. El diálogo es el único arma que se debe usar.</p>",[],"['Taxis', 'NoMonopolios']",False,[],,1,1,0,False,False,,[]
5,RAPADO_PELIROJO,jordi moya terrades,2829294028,1088537081146568704,/RAPADO_PELIROJO/status/1088537081146568704,2019-01-24 20:40:38,1548362438,"Top manta 
Inseguridad 
Suciedad
Vivienda
Taxis vs vtc
Etc etc 

Barcelona cada vez peor .... alguien no se ha dado cuenta ???? 

Alooooo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Top manta 
<strong>Inseguridad</strong> 
Suciedad
Vivienda
Taxis vs vtc
Etc etc 

<strong>Barcelona</strong> cada vez peor .... alguien no se ha dado cuenta ???? 

Alooooo</p>",[],[],False,[],,1,0,0,False,True,1088451160044822528,"[{'screen_name': 'grassoteta', 'user_id': '806601824597934080'}, {'screen_name': 'turminder_xuss', 'user_id': '356108034'}]"
6,asivaespana_com,Así va España,357006582,1088534496239149056,/asivaespana_com/status/1088534496239149056,2019-01-24 20:30:22,1548361822,La inseguridad de Barcelona se llama Ada Colau https://www.asivaespana.com/politica/la-inseguridad-de-barcelona-se-llama-ada-colau …pic.twitter.com/6YaHYkhs68,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">La <strong>inseguridad</strong> de <strong>Barcelona</strong> se llama Ada Colau <a class=""twitter-timeline-link"" data-expanded-url=""https://www.asivaespana.com/politica/la-inseguridad-de-barcelona-se-llama-ada-colau"" dir=""ltr"" href=""https://t.co/qGcV0Ninte"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.asivaespana.com/politica/la-inseguridad-de-barcelona-se-llama-ada-colau""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">asivaespana.com/politica/la-in</span><span class=""invisible"">seguridad-de-barcelona-se-llama-ada-colau</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6YaHYkhs68"">pic.twitter.com/6YaHYkhs68</a></p>",['https://www.asivaespana.com/politica/la-inseguridad-de-barcelona-se-llama-ada-colau'],[],True,['https://pbs.twimg.com/media/DxtAWuEX0AASrgZ.jpg'],,0,0,0,False,False,,[]
7,ECCultura,EC Cultura,1130628176,1088533671273873408,/ECCultura/status/1088533671273873408,2019-01-24 20:27:05,1548361625,Barcelona Negra: el crimen llega al puerto http://bit.ly/2S0LivR ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>Barcelona</strong> Negra: el <strong>crimen</strong> llega al puerto <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2S0LivR"" dir=""ltr"" href=""https://t.co/Vm9cwb3sOj"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2S0LivR""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2S0LivR</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2S0LivR'],[],False,[],,1,1,0,False,False,,[]
8,ElisendaColell,Elisenda Colell,482278636,1088528543083098119,/ElisendaColell/status/1088528543083098119,2019-01-24 20:06:43,1548360403,"Els @mossos i la @barcelona_GUB desallotgen ferrallers i menors que dormen i es droguen als jardins de Sant Pau del Camp, al Raval #BCN perquè “provoquen percepció d’inseguretat” a l’espai públic tot i que alguns no estarien relacionats amb la delinqüència","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Els <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110946158"" dir=""ltr"" href=""/mossos""><s>@</s><b>mossos</b></a> i la <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""442728468"" dir=""ltr"" href=""/barcelona_GUB""><s>@</s><b><strong>barcelona</strong>_GUB</b></a> desallotgen ferrallers i menors que dormen i es droguen als jardins de Sant Pau del Camp, al Raval <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BCN?src=hash""><s>#</s><b>BCN</b></a> perquè “provoquen percepció d’<strong>inseguretat</strong>” a l’espai públic tot i que alguns no estarien relacionats amb la <strong>delinqüència</strong></p>",[],['BCN'],False,[],,14,9,1,True,False,,[]
9,luisfergegea,Luisfer García Egea,473173755,1088519985809555457,/luisfergegea/status/1088519985809555457,2019-01-24 19:32:42,1548358362,.@jaumecollboni @pscbarcelona #collbonialcalde @FCampalans #Barcelona El repte de garantir la seguretat en un sentit ampli i transversal també és allò que interpel·la a l'esquerra. Hem de lluitar contra la inseguretat perquè afecta a les persones i els barris més vulnerables pic.twitter.com/3gnghk8yN6,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16200585"" dir=""ltr"" href=""/jaumecollboni""><s>@</s><b>jaumecollboni</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""510203470"" dir=""ltr"" href=""/pscbarcelona""><s>@</s><b>pscbarcelona</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/collbonialcalde?src=hash""><s>#</s><b>collbonialcalde</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""380852058"" dir=""ltr"" href=""/FCampalans""><s>@</s><b>FCampalans</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Barcelona?src=hash""><s>#</s><b><strong>Barcelona</strong></b></a> El repte de garantir la seguretat en un sentit ampli i transversal també és allò que interpel·la a l'esquerra. Hem de lluitar contra la <strong>inseguretat</strong> perquè afecta a les persones i els barris més vulnerables <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3gnghk8yN6"">pic.twitter.com/3gnghk8yN6</a></p>",[],"['collbonialcalde', 'Barcelona']",True,['https://pbs.twimg.com/media/DxszJmwW0AATa7d.jpg'],,2,1,0,False,False,,[]
10,Klinewscom,klinewscom,1691375005,1088519386950963200,/Klinewscom/status/1088519386950963200,2019-01-24 19:30:20,1548358220,Salvaje agresión homófoba en el Metro de Barcelona http://www.klinews.com/g/43028771  #MetrodeBarcelona #klinewscompic.twitter.com/e1FOpQw6h2,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Salvaje <strong>agresión</strong> homófoba en el Metro de <strong>Barcelona</strong> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.klinews.com/g/43028771"" dir=""ltr"" href=""https://t.co/DX8gRuYp3Q"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.klinews.com/g/43028771""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">klinews.com/g/43028771</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MetrodeBarcelona?src=hash""><s>#</s><b>MetrodeBarcelona</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/klinewscom?src=hash""><s>#</s><b>klinewscom</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/e1FOpQw6h2"">pic.twitter.com/e1FOpQw6h2</a></p>",['http://www.klinews.com/g/43028771'],"['MetrodeBarcelona', 'klinewscompic']",True,['https://pbs.twimg.com/media/DxsynPJXgAYwx-k.jpg'],,0,0,0,False,False,,[]
